title,timestamp,anon,comment,minor,revid,rollbacktoken,text,user
Dunblane railway station,2012-12-31,0.0,Usage,1.0,527778249,,,Johnlp
Dunblane railway station,2013-12-31,0.0,Robot - Speedily moving category Railway stations in Stirling to [[:Category:Railway stations in Stirling (council area)]] per [[WP:CFDS|CFDS]].,1.0,550844532,,,Cydebot
Dunblane railway station,2014-12-31,0.0,Adding 2012/2013 usage data,0.0,600337138,,,AbstractBlob
Dunblane railway station,2015-12-31,0.0,update links,1.0,675410657,,,Pointtwo
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2008-12-31,0.0,,0.0,247215045,,,G.-M. Cupertino
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2009-12-31,0.0,Unlinking full-dates. [[User:Full-date unlinking bot|Details here]]. Codes: BRreg(×12),1.0,327106217,,,Full-date unlinking bot
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2010-12-31,0.0,Correct DEFAULTSORT & general fixes,1.0,387334405,,,SmackBot
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2011-12-31,0.0,[[WP:CHECKWIKI]] error fixes + [[WP:GENFIXES|general fixes]] using [[Project:AWB|AWB]] (7719),1.0,430751877,,,Yobot
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2012-12-31,0.0,Added the {{[[Template:Authority control|Authority control]]}} template with VIAF number 172842087.,1.0,516779012,,,VIAFbot
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2013-12-31,0.0,Persondata,0.0,588082027,,,Waacstats
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2014-12-31,,,,659794821,,,
"Charles Emmanuel, Landgrave of Hesse-Rotenburg",2015-12-31,0.0,authority control moved to wikidata,0.0,659794821,,,KasparBot
The Doll that Came Straight from Fairyland,2013-12-31,0.0,Filling in 1 references using [[WP:REFLINKS|Reflinks]],0.0,576301190,,,Derek R Bullamore
The Doll that Came Straight from Fairyland,2014-12-31,0.0,"Fix link to [[WP:DPL|disambiguation page]] with [[User:Zanaq/Zeusmode|Zeusmode]], [[John Lane]] → [[John Lane (publisher)]]",0.0,619684835,,,Midas02
The Doll that Came Straight from Fairyland,2015-12-31,0.0,"Added ""Fictional dolls and dummies"".",0.0,689847056,,,Kjell Knudde
Skipton railway line,2010-12-31,0.0,,1.0,400064089,,,Crusoe8181
Skipton railway line,2011-12-31,0.0,/* References */,0.0,464653975,,,Frietjes
Skipton railway line,2012-12-31,0.0,edit icons,0.0,496688919,,,Supt. of Printing
Skipton railway line,2013-12-31,0.0,Add [[Wikipedia:DEFAULTSORT|DEFAULTSORT]] using [[Project:AWB|AWB]] (8853),1.0,532335230,,,BG19bot
Skipton railway line,2014-12-31,0.0,Added image,0.0,596682442,,,Ellis678
Farzaneh Kaboli,2007-12-31,0.0,rm. [[Category:Iranian women]] (not for individual women),0.0,175997640,,,BrownHairedGirl
Farzaneh Kaboli,2008-12-31,0.0,robot  Adding: [[fa:فرزانه کابلی]],1.0,259940522,,,OKBot
Farzaneh Kaboli,2009-12-31,,,,377329779,,,
Farzaneh Kaboli,2010-12-31,0.0,robot Adding: [[arz:فرزانه كابلى]],1.0,377329779,,,LucienBOT
Farzaneh Kaboli,2011-12-31,0.0,/* See also */Adding Persondata using [[Project:AWB|AWB]] (7822),1.0,450769516,,,RjwilmsiBot
Farzaneh Kaboli,2012-12-31,0.0,/* See also */,0.0,469736148,,,WhisperToMe
Farzaneh Kaboli,2013-12-31,0.0,Persondata,0.0,561205511,,,Waacstats
Farzaneh Kaboli,2014-12-31,0.0,+[[Category:Year of birth missing (living people)]]; ±[[Category:Iranian actresses]]→[[Category:20th-century Iranian actresses]] using [[WP:HC|HotCat]]; removed areference that redircted to workout advert,0.0,636169101,,,Icarusgeek
Farzaneh Kaboli,2015-12-31,0.0,,0.0,676822441,,,Salarabdolmohamadian
Jacone Puligo,2007-12-31,0.0,"[[WP:AES|←]]Created page with ''''Jacone Puligo''' was an [[Italy|Italian]] painter of the [[Renaissance]] period, active in [[Florence]]. He was the brother of [[Domenico Puligo]], was also an a...'",0.0,160614986,,,CARAVAGGISTI
Jacone Puligo,2008-12-31,,,,271718574,,,
Jacone Puligo,2009-12-31,0.0,[[User:Addbot|Bot:]] Adding Orphan Tag ([[Wikipedia_talk:WikiProject_Orphanage|Questions]]) ([[User_Talk:Addbot|Report Errors]]),1.0,271718574,,,Addbot
Jacone Puligo,2010-12-31,0.0,[[WP:GENFIXES|general fixes]] using [[Project:AWB|AWB]],1.0,400138157,,,SMasters
Jacone Puligo,2011-12-31,,,,495597172,,,
Jacone Puligo,2012-12-31,0.0,/* References */Add persondata short description using [[Project:AWB|AWB]],1.0,495597172,,,Waacstats
Jacone Puligo,2013-12-31,0.0,,0.0,554467642,,,Rococo1700
Jacone Puligo,2014-12-31,0.0,Robot - Moving category Italian painters of the 16th century to [[:Category:16th-century Italian painters]] per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2014 March 26]].,1.0,602500621,,,Cydebot
Jacone Puligo,2015-12-31,0.0,/* References */fixed citation template(s) to remove page from [[:Category:CS1 maint: Extra text]] & [[WP:AWB/GF|general fixes]] using [[Project:AWB|AWB]] (11334),1.0,674981445,,,BattyBot
Las Guanábanas,2005-12-31,0.0,,1.0,17141395,,,Grutness
Las Guanábanas,2006-12-31,0.0,sp: collaberated→collaborated,1.0,73109268,,,CmdrObot
Las Guanábanas,2007-12-31,0.0,,1.0,168626755,,,Pasajero
Las Guanábanas,2008-12-31,0.0,robot  Modifying: [[es:Las Guanabanas]],1.0,249442769,,,Muro Bot
Las Guanábanas,2009-12-31,0.0,robot  Removing: [[es:Las Guanabanas]],1.0,297140870,,,DSisyphBot
Las Guanábanas,2010-12-31,1.0,/* Discography */,0.0,385717614,,,71.163.204.147
Las Guanábanas,2011-12-31,1.0,,0.0,461027990,,,96.26.119.45
Las Guanábanas,2012-12-31,0.0,−[[Category:Reggaeton musicians]]; ±[[Category:Puerto Rican musical groups]]→[[Category:Puerto Rican reggaeton artists]] using [[WP:HC|HotCat]],0.0,493940005,,,Bearcat
Las Guanábanas,2013-12-31,1.0,,0.0,588171590,,,186.85.182.175
Las Guanábanas,2014-12-31,0.0,,0.0,638059701,,,In ictu oculi
Las Guanábanas,2015-12-31,0.0,,0.0,680745774,,,Masterak47
Floral formula,2012-12-31,0.0,[[WP:AES|←]]Redirected page to [[Flower#Floral formula]],0.0,484553709,,,Wnt
Floral formula,2013-12-31,,,,639362990,,,
Floral formula,2014-12-31,0.0,"/* History */Typo fixing, replaced: of 19th century → of the 19th century using [[Project:AWB|AWB]]",1.0,639362990,,,John of Reading
Floral formula,2015-12-31,0.0,+ k,0.0,650503041,,,Nefronus
Meath (Dáil Éireann constituency),2005-12-31,0.0,,0.0,33282524,,,Lapsed Pacifist
Meath (Dáil Éireann constituency),2006-12-31,0.0,"dab, Replaced: [[Trim]] → [[Trim, County Meath|Trim]]  using [[WP:AWB|AWB]]",1.0,78947682,,,Colonies Chris
Meath (Dáil Éireann constituency),2007-12-31,0.0,Disambiguate [[James Tully]] to [[James Tully (politician)]] using [[:en:Wikipedia:Tools/Navigation_popups|popups]],1.0,181025811,,,BrownHairedGirl
Meath (Dáil Éireann constituency),2008-12-31,0.0,dab Meath,1.0,235174888,,,Angusmclellan
Meath (Dáil Éireann constituency),2009-12-31,1.0,,0.0,332382356,,,86.137.124.95
Meath (Dáil Éireann constituency),2010-12-31,0.0,rm incorrect image - Counties of Ireland not parliamentary constituencies,0.0,403592511,,,Spleodrach
Meath (Dáil Éireann constituency),2011-12-31,0.0,updated url,0.0,462592560,,,Spleodrach
Meath (Dáil Éireann constituency),2012-12-31,0.0,ISBNs (Build KE),1.0,491690316,,,Helpful Pixie Bot
Meath (Dáil Éireann constituency),2013-12-31,0.0,ce,0.0,566043264,,,Spleodrach
Meath (Dáil Éireann constituency),2014-12-31,1.0,Undid revision 618015525 by [[Special:Contributions/Sukbhirsinghsangha|Sukbhirsinghsangha]] ([[User talk:Sukbhirsinghsangha|talk]]),0.0,618049862,,,109.77.97.216
Sheephead Mountains,2008-12-31,0.0,new Nevada mountain range stub generated from USGS GNIS data,0.0,255134107,,,Ikluft
Sheephead Mountains,2009-12-31,0.0,template update + gen fixes using [[Project:AutoWikiBrowser|AWB]],0.0,288022385,,,Droll
Sheephead Mountains,2010-12-31,0.0,typo,0.0,367729109,,,Mmcannis
Sheephead Mountains,2011-12-31,0.0,"/* References */copyedit, refine cat and AWB general fixes using [[Project:AWB|AWB]]",1.0,416284952,,,Hmains
Sheephead Mountains,2012-12-31,,,,559978267,,,
Sheephead Mountains,2013-12-31,0.0,rm empty non-functional parameters using [[Project:AWB|AWB]],1.0,559978267,,,Hike395
Jasenovo (Nova Varoš),2010-12-31,0.0,[[WP:AES|←]]Created page with '{{Infobox settlement |official_name          ={{subst:PAGENAME}} |other_name             = |native_name            =   |nickname               =  |settlement_type  ...',0.0,380000842,,,Starzynka
Jasenovo (Nova Varoš),2011-12-31,0.0,Adding geodata: {{coord|43|33|N|19|53|E|region:RS_type:city_source:kolossus-nlwiki|display=title}},0.0,435460806,,,The Anomebot2
Jasenovo (Nova Varoš),2012-12-31,0.0,"standardization (infobox, leading paragraph, interwiki, etc...))",1.0,493779758,,,BokicaK
Jasenovo (Nova Varoš),2013-12-31,0.0,/* References */[[WP:CHECKWIKI]] error fixes using [[Project:AWB|AWB]] (8991),1.0,547795179,,,Yobot
Mighty Spoiler,2003-12-31,0.0,Stubbified,1.0,3037555,,,Pfortuny
Mighty Spoiler,2004-12-31,0.0,,0.0,11195023,,,Guettarda
Mighty Spoiler,2005-12-31,0.0,restubbed,0.0,23595147,,,Guettarda
Mighty Spoiler,2006-12-31,0.0,Reverted edits by [[Special:Contributions/87.196.55.53|87.196.55.53]] ([[User talk:87.196.55.53|talk]]) to version 23595147 by Guettarda using [[WP:SNIPE|VS]],1.0,86103941,,,Omicronpersei8
Mighty Spoiler,2007-12-31,0.0,stub sort,1.0,155390834,,,Waacstats
Mighty Spoiler,2008-12-31,0.0,Added {{[[Template:unreferenced|unreferenced]]}} tag to article. using [[WP:FRIENDLY|Friendly]],1.0,249357347,,,Oo7565
Mighty Spoiler,2009-12-31,0.0,move link,1.0,334806888,,,Deb
Mighty Spoiler,2010-12-31,0.0,Adding Persondata using [[Project:AWB|AWB]] (7245),1.0,390445923,,,RjwilmsiBot
Mighty Spoiler,2011-12-31,0.0,Adding Persondata using [[Project:AWB|AWB]] (7844),1.0,453601607,,,RjwilmsiBot
Mighty Spoiler,2012-12-31,0.0,wrong sortkey,0.0,527056794,,,Bearcat
Mighty Spoiler,2013-12-31,0.0,+Calypso King titles,0.0,573269389,,,Michig
Mighty Spoiler,2014-12-31,0.0,/* References */Adding/updating Persondata using [[Project:AWB|AWB]] (10426),1.0,623313148,,,RjwilmsiBot
Mighty Spoiler,2015-12-31,,,,702680575,,,
"Eas Mòr, Mull",2010-12-31,0.0,Robot - Speedily moving category Waterfalls of Mull to Waterfalls of the Isle of Mull per [[WP:CFDS|CFDS]].,1.0,402792662,,,Cydebot
"Eas Mòr, Mull",2011-12-31,0.0,"moved [[Eas Mor, Mull]] to [[Eas Mòr, Mull]]: correct name (from OS map)",1.0,418008771,,,Vclaw
"Eas Mòr, Mull",2012-12-31,0.0,r2.7.1) (Robot: Adding [[ga:Eas Mór]],1.0,489355131,,,ZéroBot
"Eas Mòr, Mull",2013-12-31,0.0,/* References */[[WP:CHECKWIKI]] error fixes / special characters in sortkey fixed using [[Project:AWB|AWB]] (9427),1.0,569343498,,,Yobot
"Eas Mòr, Mull",2014-12-31,,,,669588049,,,
"Eas Mòr, Mull",2015-12-31,0.0,"/* References */copyedit, already indirectly in category,  refine cat, and AWB general fixes using [[Project:AWB|AWB]]",1.0,669588049,,,Hmains
Chaz Dennis,2007-12-31,0.0,Date/fix the maintenance tags or gen fixes  using [[Project:AutoWikiBrowser|AWB]],1.0,178957133,,,SmackBot
Chaz Dennis,2008-12-31,0.0,,0.0,253499206,,,Starmist1
Chaz Dennis,2009-12-31,0.0,"Unlinking full-dates. [[User:Full-date unlinking bot|Details here]]. Codes: AMreg(×2), AModd(×1)",1.0,329566737,,,Full-date unlinking bot
Chaz Dennis,2010-12-31,0.0,/* References */Adding Persondata using [[Project:AWB|AWB]] (7374),1.0,396457851,,,RjwilmsiBot
Chaz Dennis,2011-12-31,0.0,"Reverting possible vandalism by [[Special:Contributions/72.148.105.119|72.148.105.119]] to version by FrescoBot. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (625012) (Bot)",1.0,453553327,,,ClueBot NG
Chaz Dennis,2012-12-31,1.0,,0.0,484734916,,,99.169.77.20
Chaz Dennis,2013-12-31,1.0,,0.0,585314152,,,24.172.223.26
Chaz Dennis,2014-12-31,0.0,Reverted 1 edit by [[Special:Contributions/204.210.242.204|204.210.242.204]] identified using [[WP:STiki|STiki]],1.0,612244871,,,Fraggle81
Chaz Dennis,2015-12-31,0.0,"[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typo(s) fixed]]: 300 game → 300-game using [[Project:AWB|AWB]]",1.0,680678070,,,The Quixotic Potato
New Caledonia national futsal team,2011-12-31,0.0,,0.0,465498095,,,Christofhe
New Caledonia national futsal team,2012-12-31,0.0,,0.0,523692417,,,Christofhe
New Caledonia national futsal team,2013-12-31,0.0,,0.0,581329181,,,Christofhe
New Caledonia national futsal team,2014-12-31,0.0,,0.0,622708494,,,Christofhe
New Caledonia national futsal team,2015-12-31,0.0,,0.0,697281886,,,Christofhe
Internet privacy,2004-12-31,0.0,{{cleanup}},0.0,10507912,,,Chris 73
Internet privacy,2005-12-31,1.0,/* Free services */,0.0,33251503,,,203.199.198.232
Internet privacy,2006-12-31,0.0,/* Jason Fortuny and Craigslist */,0.0,97390876,,,Jane Q. Public
Internet privacy,2007-12-31,1.0,/* Other potential Internet privacy risks */,0.0,180467630,,,70.126.59.104
Internet privacy,2008-12-31,0.0,/* Teachers and MySpace */ fixed typo,1.0,258561006,,,Canyouhearmenow
Internet privacy,2009-12-31,0.0,link [[deep packet inspection]] using [[User:Edward/Find link|Find link]],1.0,330323195,,,Edward
Internet privacy,2010-12-31,0.0,appeal of online services is to broadcast personal information on purpose + source,0.0,404925776,,,Smallman12q
Internet privacy,2011-12-31,0.0,,0.0,467478345,,,Old-timer0
Internet privacy,2012-12-31,1.0,/* Google Street View */,0.0,529864787,,,97.78.56.151
Internet privacy,2013-12-31,0.0,fixed [[:Category:CS1 errors: dates|CS1 errors: dates]] & [[WP:AWB/GF|General fixes]] using [[Project:AWB|AWB]] (9816),1.0,587590565,,,BattyBot
Internet privacy,2014-12-31,0.0,Reverted edits by [[Special:Contribs/117.199.238.249|117.199.238.249]] ([[User talk:117.199.238.249|talk]]) to last version by Cmr08,1.0,640241331,,,Versageek
Internet privacy,2015-12-31,0.0,/* Further reading */ update broken link to document (host unavailable),1.0,696624882,,,Matilda545
Nicholas Watson,2008-12-31,0.0,/* Life and Art */ punct,1.0,251912946,,,Tyrenius
Nicholas Watson,2009-12-31,0.0,image,0.0,314465865,,,Tyrenius
Nicholas Watson,2010-12-31,0.0,/* Life and Art */,0.0,399116459,,,Dracla97
Nicholas Watson,2011-12-31,0.0,,1.0,438498347,,,Lapskingwiki
Nicholas Watson,2012-12-31,0.0,Remove unicode control characters (CHECKWIKI error 16) using [[Project:AWB|AWB]] (8535),1.0,522050447,,,Yobot
Nicholas Watson,2013-12-31,,,,597626047,,,
Nicholas Watson,2014-12-31,0.0,"removed [[Category:People from New Haven, Connecticut]]; added [[Category:Writers from New Haven, Connecticut]] using [[WP:HC|HotCat]]",0.0,597626047,,,Aboutmovies
Nicholas Watson,2015-12-31,0.0,disambiguation,1.0,654335036,,,Altenmaeren
Fort Atkinson (Nebraska),2005-12-31,0.0,[[Cat#Communication|Nyaa]]! [[Template talk:Categoryredirect|Categoryredirect]]: [[Category:Nebraska history]] → [[Category:History of Nebraska]],1.0,32619271,,,NekoDaemon
Fort Atkinson (Nebraska),2006-12-31,0.0,links already in infobox,0.0,87297452,,,MONGO
Fort Atkinson (Nebraska),2007-12-31,0.0,Added image gallery,0.0,158533805,,,Freechild
Fort Atkinson (Nebraska),2008-12-31,1.0,+ {{commonscat|Fort Atkinson (Nebraska)}},0.0,247047765,,,208.81.184.4
Fort Atkinson (Nebraska),2009-12-31,0.0,/* History */Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AWB]],1.0,334373739,,,SmackBot
Fort Atkinson (Nebraska),2010-12-31,0.0,,0.0,399927954,,,Dufekin
Fort Atkinson (Nebraska),2011-12-31,0.0,Added info,0.0,447215471,,,Freechild
Fort Atkinson (Nebraska),2012-12-31,0.0,"replace geobox, delete gallery (images in wm commons), edit external links",0.0,520527819,,,Harold Angel
Fort Atkinson (Nebraska),2013-12-31,0.0,added [[Category:1971 establishments in the United States]] using [[WP:HC|HotCat]],0.0,561733059,,,Ser Amantio di Nicolao
Fort Atkinson (Nebraska),2014-12-31,0.0,/* Council Bluff: frontier post */,0.0,628481718,,,Gaarmyvet
Fort Atkinson (Nebraska),2015-12-31,,,,713388115,,,
Regional Junta of the Azores,2015-12-31,0.0,"/* Regional government */[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typo(s) fixed]]: more then  → more than using [[Project:AWB|AWB]]",1.0,692105422,,,Iridescent
Ephysteris deserticolella,2013-12-31,0.0,/* References */add category using [[Project:AWB|AWB]],0.0,587334833,,,Ser Amantio di Nicolao
Ephysteris deserticolella,2014-12-31,0.0,/* References */clean up + cat using [[Project:AWB|AWB]],0.0,621343614,,,Oculi
Ephysteris deserticolella,2015-12-31,0.0,,0.0,678252524,,,Ruigeroeland
Castelo de Vila Nova de Cerveira,2011-12-31,0.0,"clean up, added [[CAT:O|orphan]] tag using [[Project:AWB|AWB]]",1.0,452230529,,,Ryan Vesey
Castelo de Vila Nova de Cerveira,2012-12-31,0.0,"clean up of articles listed as ""needing cleanup"" using [[Project:AWB|AWB]] (8759)",1.0,530512602,,,Andrewman327
Castelo de Vila Nova de Cerveira,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q5049843]]",1.0,546229969,,,Addbot
Castelo de Vila Nova de Cerveira,2014-12-31,,,,695976189,,,
Castelo de Vila Nova de Cerveira,2015-12-31,0.0,rm {{orphan|date=September 2011}} - linked,0.0,695976189,,,DissidentAggressor
Jack Dunn (soccer),2008-12-31,0.0,,0.0,254829866,,,Mohrflies
Jack Dunn (soccer),2009-12-31,0.0,Robot-assisted fix [[WP:DPL|links to disambiguation page]] Strike,1.0,288276480,,,RussBot
Jack Dunn (soccer),2010-12-31,1.0,/* External links */,0.0,394048208,,,90.197.35.86
Jack Dunn (soccer),2011-12-31,0.0,,0.0,439624892,,,Mfricker92
Jack Dunn (soccer),2012-12-31,0.0,"clean up, Infobox parameter standardisation using [[Project:AWB|AWB]] (8707)",1.0,525297287,,,Yobot
Jack Dunn (soccer),2013-12-31,,,,601440384,,,
Jack Dunn (soccer),2014-12-31,0.0,Robot - Speedily moving category American Soccer League (1933–1983) players to [[:Category:American Soccer League (1933–83) players]] per [[WP:CFDS|CFDS]].,1.0,601440384,,,Cydebot
Jack Dunn (soccer),2015-12-31,0.0,/* External links */,0.0,664062808,,,Joeykai
Kerala Shipping and Inland Navigation Corporation,2006-12-31,0.0,created stub,0.0,52841254,,,Thunderboltz
Kerala Shipping and Inland Navigation Corporation,2007-12-31,0.0,Robot: tagging as uncategorised Kerala article,1.0,165953021,,,Alaibot
Kerala Shipping and Inland Navigation Corporation,2008-12-31,0.0,"Removed category ""Uncategorised Kerala articles"" (using [[WP:HOTCAT|HotCat]])",1.0,222853641,,,Tinucherian
Kerala Shipping and Inland Navigation Corporation,2009-12-31,0.0,"remove Erik9bot category,outdated, tag and general fixes",1.0,332271096,,,SmackBot
Kerala Shipping and Inland Navigation Corporation,2010-12-31,0.0,"removing orphan tags, removed orphan tag using [[Project:AWB|AWB]]",1.0,399820020,,,Sadads
Kerala Shipping and Inland Navigation Corporation,2011-12-31,0.0,,0.0,420880161,,,Austria156
Kerala Shipping and Inland Navigation Corporation,2012-12-31,0.0,"[[WP:CHECKWIKI]] error 61 fix, References after punctuation per [[WP:REFPUNC]] and [[WP:PAIC]] using [[Project:AWB|AWB]] (8459)",1.0,517411681,,,Yobot
Kerala Shipping and Inland Navigation Corporation,2013-12-31,0.0,"Cleanup/[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typos fixed]]: sea going → seagoing (2), maintanance → maintenance using [[Project:AWB|AWB]]",1.0,569641446,,,Mogism
Kerala Shipping and Inland Navigation Corporation,2014-12-31,1.0,,0.0,633388802,,,59.96.204.11
Kerala Shipping and Inland Navigation Corporation,2015-12-31,0.0,Undid revision 674315054 by [[Special:Contributions/115.245.33.135|115.245.33.135]] ([[User talk:115.245.33.135|talk]]) rv cite error. ~~~~,0.0,674376016,,,CV9933
Zarzar,2013-12-31,0.0,"Bot: Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:Q5817657]]",1.0,577491703,,,EmausBot
Boqeh-ye Yek,2012-12-31,0.0,create,0.0,518577846,,,Carlossuarez46
Immendingen,2007-12-31,0.0,infobox,0.0,170145123,,,Markussep
Immendingen,2008-12-31,0.0,Rename template in English,1.0,254905142,,,SmackBot
Immendingen,2009-12-31,0.0,robot Adding: [[vi:Immendingen]],1.0,322953751,,,Numbo3-bot
Immendingen,2010-12-31,0.0,r2.6.4) (robot Adding: [[sr:Имендинген]],1.0,402295319,,,EmausBot
Immendingen,2011-12-31,0.0,Robot - Speedily moving category Tuttlingen district to [[:Category:Tuttlingen (district)]] per [[WP:CFDS|CFDS]].,1.0,466982790,,,Cydebot
Immendingen,2012-12-31,0.0,r2.7.2) (Robot: Adding [[ms:Immendingen]],1.0,524646265,,,GrouchoBot
Immendingen,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 19 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q520808]] ([[User talk:Addbot|Report Errors]])",1.0,539710507,,,Addbot
Immendingen,2014-12-31,0.0,,0.0,614349010,,,STARSCrazy~enwiki
Immendingen,2015-12-31,0.0,clarification needed: Count of [[Fürstenberg]] - maybe [[Fürstenberg (princely family)]] but I can't be sure,0.0,684093884,,,PKT
Autumn Lights,2015-12-31,0.0,/* top */ remove url closing bracket,0.0,694155988,,,Beetstra
Parmelee System,2006-12-31,1.0,,0.0,65690442,,,72.60.226.29
Parmelee System,2007-12-31,,,,310223796,,,
Parmelee System,2008-12-31,,,,310223796,,,
Parmelee System,2009-12-31,0.0,remove [[Category:Articles lacking sources (Erik9bot)]],0.0,310223796,,,Erik9bot
Parmelee System,2010-12-31,0.0,"/* External links */updating stub type per [[WP:SFD]], replaced: {{transportation-company-stub}} → {{Transport-company-stub}} using [[Project:AWB|AWB]]",0.0,405196541,,,RL0919
Dangemannia,2007-12-31,0.0,stub sorting,0.0,173815701,,,EncycloPetey
Dangemannia,2008-12-31,,,,527527940,,,
Dangemannia,2009-12-31,,,,527527940,,,
Dangemannia,2010-12-31,,,,527527940,,,
Dangemannia,2011-12-31,,,,527527940,,,
Dangemannia,2012-12-31,0.0,"clean up, References after punctuation per [[WP:REFPUNC]] and [[WP:CITEFOOT]] using [[Project:AWB|AWB]] (8792)",1.0,527527940,,,Yobot
Dangemannia,2013-12-31,,,,683923054,,,
Dangemannia,2014-12-31,,,,683923054,,,
Dangemannia,2015-12-31,0.0,Category:Ulvophyceae genera,0.0,683923054,,,Caftaric
Kennewick School District,2006-12-31,0.0,Merging,0.0,96675059,,,Lovelac7
Kennewick School District,2007-12-31,0.0,,0.0,172632892,,,Canadianlaughs
Kennewick School District,2008-12-31,1.0,,0.0,244816970,,,66.7.115.72
Kennewick School District,2009-12-31,0.0,/* Closed schools */,0.0,334185432,,,BiggKwell
Kennewick School District,2010-12-31,0.0,/* Elementary Schools */,0.0,381065984,,,BiggKwell
Kennewick School District,2011-12-31,1.0,,0.0,424462299,,,68.186.76.201
Kennewick School District,2012-12-31,0.0,"+Coordinates, removed outdated info.",0.0,486094625,,,Life of Riley
Kennewick School District,2013-12-31,0.0,/* High Schools */ Delta High School added,0.0,581132012,,,Architect21c
Kennewick School District,2014-12-31,0.0,Reverted 1 edit by [[Special:Contributions/68.186.66.174|68.186.66.174]] identified as test/vandalism using [[WP:STiki|STiki]],1.0,619877742,,,Vieque
Andrew Frederick Wissemann,2015-12-31,0.0,Danbarnesdavies moved page [[Andrew Frederick Wissemann]] to [[Andrew F. Wissemann]]: common name in academic sources,0.0,697490614,,,DBD
German Whist,2005-12-31,0.0,added category,1.0,23248148,,,Shaile
German Whist,2006-12-31,0.0,Robot-assisted fixing links to disambiguation page ([[WP:DPL|you can help!]]) British,1.0,76462719,,,RussBot
German Whist,2007-12-31,0.0,,0.0,101450540,,,Dddstone
German Whist,2008-12-31,0.0,Updating page numbers after [[Template_talk:Cite_book#Ready_to_go|recent improvement]] to [[Template:Cite book]]. Removed redundant parameters.,1.0,257893669,,,Citation bot
German Whist,2009-12-31,1.0,Removed an emoticon.,0.0,322145430,,,70.88.207.100
German Whist,2010-12-31,,,,514047894,,,
German Whist,2011-12-31,,,,514047894,,,
German Whist,2012-12-31,1.0,/* Software */,0.0,514047894,,,24.6.166.229
German Whist,2013-12-31,0.0,Reverted edits by [[Special:Contributions/183.82.2.145|183.82.2.145]] ([[User talk:183.82.2.145|talk]]) to last revision by 24.6.166.229 ([[WP:HG|HG]]),1.0,556167631,,,WadeSimMiser
German Whist,2014-12-31,,,,680069341,,,
German Whist,2015-12-31,0.0,"Typo/[[WP:AWB/GF|general]] fixes, replaced: the the → the, [[WP:AWB/T|typo(s) fixed]]: opponant → opponent (4), whith → with, so called → so-called,  ,  → ,  (3) using [[Project:AWB|AWB]]",1.0,680069341,,,John of Reading
British Agent,2009-12-31,0.0,stub sorting,0.0,326248698,,,AdamBMorgan
British Agent,2010-12-31,0.0,,0.0,346746181,,,Visite fortuitement prolongée
British Agent,2011-12-31,1.0,/* Plot */,0.0,461259856,,,72.53.3.229
British Agent,2012-12-31,0.0,"/* External links */tags and [[WP:GENFIXES|general fixes]], removed stub tag using [[Project:AWB|AWB]] (8842)",1.0,529806181,,,Jesse V.
British Agent,2013-12-31,0.0,/* Plot */ clarification,0.0,586730515,,,Clarityfiend
British Agent,2014-12-31,0.0,add category using [[Project:AWB|AWB]],0.0,634656115,,,Ser Amantio di Nicolao
British Agent,2015-12-31,0.0,removed [[Category:First National Pictures films]] using [[WP:HC|HotCat]] rv self,0.0,697005508,,,WFinch
Ninth Fort,2001-12-31,0.0,stub,0.0,588369032,,,Dachshund
Ninth Fort,2002-12-31,1.0,Automated conversion,1.0,709676,,,Conversion script
Ninth Fort,2003-12-31,1.0,npov,0.0,10513535,,,128.193.88.151
Ninth Fort,2004-12-31,,,,32566795,,,
Ninth Fort,2005-12-31,0.0,Robot: Changing template: JewHist-stub,1.0,32566795,,,Mairibot
Ninth Fort,2006-12-31,0.0,link,0.0,95403838,,,M.K
Ninth Fort,2007-12-31,0.0,,0.0,176004618,,,Iulius
Ninth Fort,2008-12-31,0.0,Replacing geodata: {{coord|54|56|41|N|23|52|14|E|type:landmark|display=title}},0.0,240666219,,,The Anomebot2
Ninth Fort,2009-12-31,0.0,add navbox Holocaust Lithuania,0.0,301790172,,,Mtsmallwood
Ninth Fort,2010-12-31,0.0,,1.0,402788867,,,Lokys dar Vienas
Ninth Fort,2011-12-31,0.0,Disambiguate [[Stronghold]] to [[Fortification]],1.0,462280647,,,ShelfSkewed
